site,sensor,date,year,month,day,hour.24,hour,lat,lon,microsite,rep,temp,intensity,pendant.id,timeblock,soil.moisture,cover.type
panoche,hobo.pendant,19-01-2006,2019,6,1,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,120.605,512,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-01-2006,2019,6,1,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,121.582,512,20619214,evening,29.2,0
panoche,hobo.pendant,19-01-2006,2019,6,1,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,122.821,512,20619214,evening,29.2,0
panoche,hobo.pendant,19-01-2006,2019,6,1,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,109.18,468,20619214,evening,29.2,0
panoche,hobo.pendant,19-01-2006,2019,6,1,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,77.574,672,20619214,evening,29.2,0
panoche,hobo.pendant,19-01-2006,2019,6,1,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,78.449,1152,20619214,evening,29.2,0
panoche,hobo.pendant,19-01-2006,2019,6,1,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,90.495,248,20619214,morning,29.2,0
panoche,hobo.pendant,19-01-2006,2019,6,1,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,74.791,672,20619214,morning,29.2,0
panoche,hobo.pendant,19-01-2006,2019,6,1,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,63.797,,20619214,morning,29.2,0
panoche,hobo.pendant,19-01-2006,2019,6,1,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,61.227,,20619214,morning,29.2,0
panoche,hobo.pendant,19-01-2006,2019,6,1,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,60.539,,20619214,morning,29.2,0
panoche,hobo.pendant,19-01-2006,2019,6,1,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,60.368,,20619214,morning,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,60.712,,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,61.741,,20619214,evening,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,57.441,,20619214,evening,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,56.923,,20619214,evening,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,53.798,,20619214,evening,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,56.057,65,20619214,evening,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,73.926,372,20619214,morning,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,81.975,496,20619214,morning,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,92.926,496,20619214,morning,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,104.333,468,20619214,morning,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,108.964,4864,20619214,morning,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,116.1,512,20619214,morning,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,118.206,512,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,118.918,512,20619214,evening,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,123.573,512,20619214,evening,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,114.492,5376,20619214,evening,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,104.954,496,20619214,evening,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,91.425,1664,20619214,evening,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,84.295,992,20619214,morning,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,77.05,68,20619214,morning,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,63.797,,20619214,morning,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,61.912,,20619214,morning,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,61.398,,20619214,morning,29.2,0
panoche,hobo.pendant,19-02-2006,2019,6,2,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,63.111,,20619214,morning,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,59.508,,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,58.303,,20619214,evening,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,56.923,,20619214,evening,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,56.75,,20619214,evening,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,58.647,,20619214,evening,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,56.577,87,20619214,evening,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,75.832,372,20619214,morning,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,83.043,3968,20619214,morning,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,92.363,496,20619214,morning,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,100.683,468,20619214,morning,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,110.264,4864,20619214,morning,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,116.1,512,20619214,morning,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,122.324,512,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,124.585,512,20619214,evening,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,122.821,4864,20619214,evening,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,121.338,468,20619214,evening,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,112.69,3968,20619214,evening,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,104.333,32,20619214,evening,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,95.783,248,20619214,morning,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,79.678,576,20619214,morning,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,69.107,,20619214,morning,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,65.68,,20619214,morning,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,66.193,,20619214,morning,29.2,0
panoche,hobo.pendant,19-03-2006,2019,6,3,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,64.481,,20619214,morning,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,66.366,,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,66.022,,20619214,evening,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,62.083,,20619214,evening,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,58.647,,20619214,evening,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,58.993,,20619214,evening,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,58.131,92,20619214,evening,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,78.449,2944,20619214,morning,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,86.641,3968,20619214,morning,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,95.783,496,20619214,morning,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,106.624,468,20619214,morning,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,112.914,512,20619214,morning,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,122.324,512,20619214,morning,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,124.585,512,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,126.127,512,20619214,evening,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,126.909,4864,20619214,evening,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,124.331,468,20619214,evening,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,117.498,3968,20619214,evening,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,109.828,372,20619214,evening,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,99.489,248,20619214,morning,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,83.935,68,20619214,morning,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,76.006,,20619214,morning,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,71.856,,20619214,morning,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,70.48,,20619214,morning,29.2,0
panoche,hobo.pendant,19-04-2006,2019,6,4,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,68.077,,20619214,morning,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,70.137,,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,69.793,,20619214,evening,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,64.996,,20619214,evening,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,64.481,,20619214,evening,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,63.282,,20619214,evening,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,63.282,91,20619214,evening,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,83.757,372,20619214,morning,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,92.737,496,20619214,morning,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,102.088,496,20619214,morning,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,110.919,468,20619214,morning,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,117.498,512,20619214,morning,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,121.829,512,20619214,morning,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,127.171,512,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,129.031,5376,20619214,evening,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,134.022,512,20619214,evening,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,127.171,4352,20619214,evening,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,118.441,3968,20619214,evening,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,112.023,2688,20619214,evening,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,99.291,248,20619214,morning,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,83.757,672,20619214,morning,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,74.098,,20619214,morning,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,71.339,,20619214,morning,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,68.763,,20619214,morning,29.2,0
panoche,hobo.pendant,19-05-2006,2019,6,5,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,68.077,,20619214,morning,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,67.564,,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,65.167,,20619214,evening,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,63.282,,20619214,evening,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,61.227,,20619214,evening,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,59.164,,20619214,evening,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,61.227,58,20619214,evening,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,71.168,2944,20619214,morning,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,81.621,496,20619214,morning,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,90.495,4352,20619214,morning,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,101.484,468,20619214,morning,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,112.244,512,20619214,morning,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,119.158,5376,20619214,morning,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,123.825,5376,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,123.071,5376,20619214,evening,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,120.605,512,20619214,evening,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,115.637,468,20619214,evening,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,110.482,3968,20619214,evening,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,98.503,372,20619214,evening,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,88.65,234,20619214,morning,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,70.824,992,20619214,morning,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,60.712,,20619214,morning,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,57.958,,20619214,morning,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,58.131,,20619214,morning,29.2,0
panoche,hobo.pendant,19-06-2006,2019,6,6,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,57.096,,20619214,morning,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,53.973,,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,54.842,,20619214,evening,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,53.973,,20619214,evening,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,50.466,,20619214,evening,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,51.346,,20619214,evening,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,48.339,48,20619214,evening,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,64.31,3456,20619214,morning,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,72.545,3456,20619214,morning,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,73.234,32,20619214,morning,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,74.271,2432,20619214,morning,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,94.825,5376,20619214,morning,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,104.54,5888,20619214,morning,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,101.082,468,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,109.18,5376,20619214,evening,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,109.18,5376,20619214,evening,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,103.512,4864,20619214,evening,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,96.748,496,20619214,evening,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,91.425,3328,20619214,evening,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,79.853,2176,20619214,morning,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,66.022,96,20619214,morning,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,57.785,1,20619214,morning,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,56.577,,20619214,morning,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,57.614,,20619214,morning,29.2,0
panoche,hobo.pendant,19-07-2006,2019,6,7,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,56.577,,20619214,morning,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,56.577,,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,54.842,,20619214,evening,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,55.711,,20619214,evening,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,53.623,,20619214,evening,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,55.017,,20619214,evening,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,54.147,2,20619214,evening,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,65.338,3456,20619214,morning,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,69.793,496,20619214,morning,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,76.181,4352,20619214,morning,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,85.735,4864,20619214,morning,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,92.174,512,20619214,morning,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,99.885,5376,20619214,morning,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,107.895,5376,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,110.482,5376,20619214,evening,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,111.801,5376,20619214,evening,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,111.58,4864,20619214,evening,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,103.512,496,20619214,evening,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,5:46:00,5:46:00 AM,36.69397,-120.79292,open,8,98.503,3584,20619214,evening,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,6:46:00,6:46:00 AM,36.69397,-120.79292,open,8,88.65,2432,20619214,morning,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,7:46:00,7:46:00 AM,36.69397,-120.79292,open,8,71.512,464,20619214,morning,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,8:46:00,8:46:00 AM,36.69397,-120.79292,open,8,58.131,,20619214,morning,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,9:46:00,9:46:00 AM,36.69397,-120.79292,open,8,57.268,,20619214,morning,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,10:46:00,10:46:00 AM,36.69397,-120.79292,open,8,56.23,,20619214,morning,29.2,0
panoche,hobo.pendant,19-08-2006,2019,6,8,11:46:00,11:46:00 AM,36.69397,-120.79292,open,8,57.785,,20619214,morning,29.2,0
panoche,hobo.pendant,19-09-2006,2019,6,9,12:46:00,12:46:00 PM,36.69397,-120.79292,open,8,50.995,,20619214,afternoon,29.2,0
panoche,hobo.pendant,19-09-2006,2019,6,9,1:46:00,1:46:00 AM,36.69397,-120.79292,open,8,48.517,,20619214,evening,29.2,0
panoche,hobo.pendant,19-09-2006,2019,6,9,2:46:00,2:46:00 AM,36.69397,-120.79292,open,8,51.874,,20619214,evening,29.2,0
panoche,hobo.pendant,19-09-2006,2019,6,9,3:46:00,3:46:00 AM,36.69397,-120.79292,open,8,48.695,,20619214,evening,29.2,0
panoche,hobo.pendant,19-09-2006,2019,6,9,4:46:00,4:46:00 AM,36.69397,-120.79292,open,8,47.446,,20619214,evening,29.2,0
