site,sensor,pendant.ID,Date,Year,Month,Day,Time,temp,intensity,microsite,rep,Lat,Long,burrows,soil.moisture
Carrizo,hobo.pendant,20619201,2019-06-10,2019,6,10,21:28:17,85.014,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-10,2019,6,10,22:28:17,80.559,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-10,2019,6,10,23:28:17,77.05,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,0:28:17,74.964,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,1:28:17,73.062,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,2:28:17,70.651,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,3:28:17,69.449,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,4:28:17,68.421,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,5:28:17,69.107,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,6:28:17,70.137,26,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,7:28:17,87.733,106,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,8:28:17,99.093,125,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,9:28:17,111.58,184,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,10:28:17,125.868,304,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,11:28:17,138.439,432,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,12:28:17,142.169,304,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,13:28:17,141.85,336,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,14:28:17,141.85,352,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,15:28:17,145.427,400,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,16:28:17,132.044,248,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,17:28:17,127.963,336,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,18:28:17,115.407,160,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,19:28:17,95.4,22,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,20:28:17,87.733,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,21:28:17,84.295,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,22:28:17,78.975,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-11,2019,6,11,23:28:17,77.4,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-12,2019,6,12,0:28:17,74.619,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-12,2019,6,12,1:28:17,71.339,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-12,2019,6,12,2:28:17,69.449,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-12,2019,6,12,3:28:17,68.934,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-12,2019,6,12,4:28:17,67.906,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-12,2019,6,12,5:28:17,66.022,0,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-12,2019,6,12,6:28:17,67.05,13,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-12,2019,6,12,7:28:17,84.654,73,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-12,2019,6,12,8:28:17,98.897,119,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-12,2019,6,12,9:28:17,113.137,232,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-12,2019,6,12,10:28:17,127.963,304,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-12,2019,6,12,11:28:17,120.605,121,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619201,2019-06-12,2019,6,12,12:28:17,95.976,10,open.soil,6,35.16188,-119.67229,,4
Carrizo,hobo.pendant,20619212,2019-05-16,2019,5,16,19:30:32,68.077,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-16,2019,5,16,20:30:32,68.592,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-16,2019,5,16,21:30:32,67.906,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-16,2019,5,16,22:30:32,67.05,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-16,2019,5,16,23:30:32,65.851,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,0:30:32,64.996,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,1:30:32,64.139,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,2:30:32,63.455,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,3:30:32,62.769,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,4:30:32,62.083,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,5:30:32,63.968,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,6:30:32,66.366,2,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,7:30:32,66.366,5,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,8:30:32,66.537,10,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,9:30:32,66.879,26,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,10:30:32,72.028,1216,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,11:30:32,84.834,2816,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,12:30:32,80.735,320,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,13:30:32,95.016,1280,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,14:30:32,82.508,1,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,15:30:32,77.574,1,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,16:30:32,77.923,1,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,17:30:32,77.574,1,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,18:30:32,76.703,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,19:30:32,75.312,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,20:30:32,73.062,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,21:30:32,69.793,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,22:30:32,66.366,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-17,2019,5,17,23:30:32,63.282,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,0:30:32,60.195,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,1:30:32,56.923,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,2:30:32,53.798,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,3:30:32,51.172,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,4:30:32,48.517,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,5:30:32,46.188,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,6:30:32,44.013,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,7:30:32,42.915,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,8:30:32,44.013,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,9:30:32,52.925,3584,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,10:30:32,70.651,800,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,11:30:32,80.382,1152,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,12:30:32,82.864,1472,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,13:30:32,78.8,1344,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,14:30:32,68.248,464,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,15:30:32,58.82,240,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,16:30:32,52.401,160,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,17:30:32,51.874,92,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,18:30:32,53.1,89,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,19:30:32,50.113,10,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,20:30:32,49.05,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,21:30:32,45.828,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,22:30:32,45.648,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-18,2019,5,18,23:30:32,45.828,2,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,0:30:32,46.548,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,1:30:32,46.548,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,2:30:32,46.728,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,3:30:32,47.802,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,4:30:32,47.802,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,5:30:32,47.802,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,6:30:32,46.008,60,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,7:30:32,49.582,256,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,8:30:32,48.339,136,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,9:30:32,52.75,576,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,10:30:32,57.096,608,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,11:30:32,59.164,960,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,12:30:32,61.227,608,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,13:30:32,62.769,864,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,14:30:32,58.131,896,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,15:30:32,61.054,864,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,16:30:32,51.346,576,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,17:30:32,53.798,336,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,18:30:32,54.147,448,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,19:30:32,53.973,200,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,20:30:32,47.266,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,21:30:32,46.188,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,22:30:32,42.915,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-19,2019,5,19,23:30:32,41.439,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,0:30:32,42.915,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,1:30:32,44.013,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,2:30:32,44.379,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,3:30:32,44.922,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,4:30:32,44.56,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,5:30:32,42.363,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,6:30:32,44.379,25,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,7:30:32,47.446,248,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,8:30:32,54.147,864,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,9:30:32,52.75,400,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,10:30:32,53.274,480,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,11:30:32,66.708,672,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,12:30:32,69.964,1728,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,13:30:32,76.703,2944,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,14:30:32,76.703,1408,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,15:30:32,69.278,1344,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,16:30:32,68.763,1024,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,17:30:32,67.564,512,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,18:30:32,70.48,992,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,19:30:32,65.167,576,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,20:30:32,51.874,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,21:30:32,48.695,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,22:30:32,47.802,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-20,2019,5,20,23:30:32,46.908,0,shrub.ambient,6,35.16174,-119.67198,0,30.2
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,0:30:32,44.379,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,1:30:32,42.732,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,2:30:32,40.134,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,3:30:32,38.44,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,4:30:32,42.179,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,5:30:32,44.013,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,6:30:32,41.994,105,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,7:30:32,49.228,288,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,8:30:32,51.346,608,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,9:30:32,59.508,768,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,10:30:32,59.68,704,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,11:30:32,54.322,960,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,12:30:32,66.708,2816,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,13:30:32,75.659,1856,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,14:30:32,86.277,4864,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,15:30:32,74.271,4352,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,16:30:32,60.368,352,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,17:30:32,66.022,3072,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,18:30:32,57.785,272,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,19:30:32,54.322,77,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,20:30:32,49.404,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,21:30:32,46.908,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,22:30:32,44.195,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-21,2019,5,21,23:30:32,46.008,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,0:30:32,45.104,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,1:30:32,44.56,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,2:30:32,43.648,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,3:30:32,44.013,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,4:30:32,44.013,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,5:30:32,43.099,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,6:30:32,43.466,23,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,7:30:32,45.828,208,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,8:30:32,49.05,480,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,9:30:32,53.1,1152,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,10:30:32,59.164,1664,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,11:30:32,65.509,2048,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,12:30:32,70.137,1536,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,13:30:32,64.652,1344,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,14:30:32,85.374,5120,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,15:30:32,69.449,1152,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,16:30:32,64.825,960,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,17:30:32,79.326,2688,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,18:30:32,80.382,2304,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,19:30:32,62.598,384,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,20:30:32,50.113,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,21:30:32,46.548,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,22:30:32,45.466,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-22,2019,5,22,23:30:32,46.908,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-23,2019,5,23,0:30:32,44.195,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-23,2019,5,23,1:30:32,44.742,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-23,2019,5,23,2:30:32,43.831,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-23,2019,5,23,3:30:32,44.922,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-23,2019,5,23,4:30:32,45.466,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-23,2019,5,23,5:30:32,47.088,0,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-23,2019,5,23,6:30:32,48.16,87,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-23,2019,5,23,7:30:32,51.346,176,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-23,2019,5,23,8:30:32,50.643,416,shrub.ambient,6,35.1618,-119.67192,0,11.6
Carrizo,hobo.pendant,20619212,2019-05-23,2019,5,23,9:30:32,58.82,1088,shrub.ambient,6,35.1618,-119.67192,0,11.6
