site,sensor,date,year,month,day,hour,lat,lon,microsite,rep,temp,intensity,pendant.id
panoche,hobo.pendant,05/24/19,2019,5,24,15:05:52,36.69598,-120.79662,shrub.ambient,4,80.735,256,10715206
panoche,hobo.pendant,05/24/19,2019,5,24,16:05:52,36.69598,-120.79662,shrub.ambient,4,75.484,148,10715206
panoche,hobo.pendant,05/24/19,2019,5,24,17:05:52,36.69598,-120.79662,shrub.ambient,4,73.062,8,10715206
panoche,hobo.pendant,05/24/19,2019,5,24,18:05:52,36.69598,-120.79662,shrub.ambient,4,70.308,576,10715206
panoche,hobo.pendant,05/24/19,2019,5,24,19:05:52,36.69598,-120.79662,shrub.ambient,4,67.392,512,10715206
panoche,hobo.pendant,05/24/19,2019,5,24,20:05:52,36.69598,-120.79662,shrub.ambient,4,59.508,55,10715206
panoche,hobo.pendant,05/24/19,2019,5,24,21:05:52,36.69598,-120.79662,shrub.ambient,4,53.449,,10715206
panoche,hobo.pendant,05/24/19,2019,5,24,22:05:52,36.69598,-120.79662,shrub.ambient,4,53.973,,10715206
panoche,hobo.pendant,05/24/19,2019,5,24,23:05:52,36.69598,-120.79662,shrub.ambient,4,53.449,,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,00:05:52,36.69598,-120.79662,shrub.ambient,4,53.1,,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,01:05:52,36.69598,-120.79662,shrub.ambient,4,52.925,,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,02:05:52,36.69598,-120.79662,shrub.ambient,4,51.346,,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,03:05:52,36.69598,-120.79662,shrub.ambient,4,54.322,,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,04:05:52,36.69598,-120.79662,shrub.ambient,4,52.05,,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,05:05:52,36.69598,-120.79662,shrub.ambient,4,53.973,,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,06:05:52,36.69598,-120.79662,shrub.ambient,4,57.096,248,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,07:05:52,36.69598,-120.79662,shrub.ambient,4,80.382,496,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,08:05:52,36.69598,-120.79662,shrub.ambient,4,99.885,124,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,09:05:52,36.69598,-120.79662,shrub.ambient,4,104.954,13824,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,10:05:52,36.69598,-120.79662,shrub.ambient,4,107.47,13824,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,11:05:52,36.69598,-120.79662,shrub.ambient,4,99.885,11776,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,12:05:52,36.69598,-120.79662,shrub.ambient,4,92.926,9216,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,13:05:52,36.69598,-120.79662,shrub.ambient,4,91.425,2816,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,14:05:52,36.69598,-120.79662,shrub.ambient,4,93.115,3328,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,15:05:52,36.69598,-120.79662,shrub.ambient,4,88.099,248,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,16:05:52,36.69598,-120.79662,shrub.ambient,4,78.098,1216,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,17:05:52,36.69598,-120.79662,shrub.ambient,4,73.753,768,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,18:05:52,36.69598,-120.79662,shrub.ambient,4,67.906,48,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,19:05:52,36.69598,-120.79662,shrub.ambient,4,62.769,352,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,20:05:52,36.69598,-120.79662,shrub.ambient,4,55.364,38,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,21:05:52,36.69598,-120.79662,shrub.ambient,4,52.925,,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,22:05:52,36.69598,-120.79662,shrub.ambient,4,50.643,,10715206
panoche,hobo.pendant,05/25/19,2019,5,25,23:05:52,36.69598,-120.79662,shrub.ambient,4,49.228,,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,00:05:52,36.69598,-120.79662,shrub.ambient,4,47.446,,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,01:05:52,36.69598,-120.79662,shrub.ambient,4,46.008,,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,02:05:52,36.69598,-120.79662,shrub.ambient,4,45.648,,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,03:05:52,36.69598,-120.79662,shrub.ambient,4,47.088,,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,04:05:52,36.69598,-120.79662,shrub.ambient,4,47.802,,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,05:05:52,36.69598,-120.79662,shrub.ambient,4,47.982,,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,06:05:52,36.69598,-120.79662,shrub.ambient,4,46.369,128,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,07:05:52,36.69598,-120.79662,shrub.ambient,4,47.802,368,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,08:05:52,36.69598,-120.79662,shrub.ambient,4,69.622,248,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,09:05:52,36.69598,-120.79662,shrub.ambient,4,64.825,188,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,10:05:52,36.69598,-120.79662,shrub.ambient,4,69.793,3968,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,11:05:52,36.69598,-120.79662,shrub.ambient,4,59.337,1664,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,12:05:52,36.69598,-120.79662,shrub.ambient,4,68.763,4352,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,13:05:52,36.69598,-120.79662,shrub.ambient,4,67.735,496,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,14:05:52,36.69598,-120.79662,shrub.ambient,4,69.622,2432,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,15:05:52,36.69598,-120.79662,shrub.ambient,4,68.592,256,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,16:05:52,36.69598,-120.79662,shrub.ambient,4,65.167,16,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,17:05:52,36.69598,-120.79662,shrub.ambient,4,60.712,1472,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,18:05:52,36.69598,-120.79662,shrub.ambient,4,59.337,96,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,19:05:52,36.69598,-120.79662,shrub.ambient,4,51.699,448,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,20:05:52,36.69598,-120.79662,shrub.ambient,4,47.446,6,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,21:05:52,36.69598,-120.79662,shrub.ambient,4,41.994,,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,22:05:52,36.69598,-120.79662,shrub.ambient,4,41.439,,10715206
panoche,hobo.pendant,05/26/19,2019,5,26,23:05:52,36.69598,-120.79662,shrub.ambient,4,39.76,,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,00:05:52,36.69598,-120.79662,shrub.ambient,4,39.947,,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,01:05:52,36.69598,-120.79662,shrub.ambient,4,39.384,,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,02:05:52,36.69598,-120.79662,shrub.ambient,4,39.384,,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,03:05:52,36.69598,-120.79662,shrub.ambient,4,39.007,,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,04:05:52,36.69598,-120.79662,shrub.ambient,4,37.107,,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,05:05:52,36.69598,-120.79662,shrub.ambient,4,38.44,,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,06:05:52,36.69598,-120.79662,shrub.ambient,4,45.104,8,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,07:05:52,36.69598,-120.79662,shrub.ambient,4,73.58,7936,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,08:05:52,36.69598,-120.79662,shrub.ambient,4,86.097,124,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,09:05:52,36.69598,-120.79662,shrub.ambient,4,90.68,5632,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,10:05:52,36.69598,-120.79662,shrub.ambient,4,102.697,4864,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,11:05:52,36.69598,-120.79662,shrub.ambient,4,108.322,9216,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,12:05:52,36.69598,-120.79662,shrub.ambient,4,99.093,4352,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,13:05:52,36.69598,-120.79662,shrub.ambient,4,85.915,234,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,14:05:52,36.69598,-120.79662,shrub.ambient,4,77.4,148,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,15:05:52,36.69598,-120.79662,shrub.ambient,4,68.248,992,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,16:05:52,36.69598,-120.79662,shrub.ambient,4,80.206,8,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,17:05:52,36.69598,-120.79662,shrub.ambient,4,67.05,768,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,18:05:52,36.69598,-120.79662,shrub.ambient,4,61.398,496,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,19:05:52,36.69598,-120.79662,shrub.ambient,4,59.164,272,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,20:05:52,36.69598,-120.79662,shrub.ambient,4,55.364,3,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,21:05:52,36.69598,-120.79662,shrub.ambient,4,51.172,,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,22:05:52,36.69598,-120.79662,shrub.ambient,4,45.466,,10715206
panoche,hobo.pendant,05/27/19,2019,5,27,23:05:52,36.69598,-120.79662,shrub.ambient,4,42.363,,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,00:05:52,36.69598,-120.79662,shrub.ambient,4,45.286,,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,01:05:52,36.69598,-120.79662,shrub.ambient,4,43.648,,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,02:05:52,36.69598,-120.79662,shrub.ambient,4,41.81,,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,03:05:52,36.69598,-120.79662,shrub.ambient,4,41.81,,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,04:05:52,36.69598,-120.79662,shrub.ambient,4,41.81,,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,05:05:52,36.69598,-120.79662,shrub.ambient,4,41.439,,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,06:05:52,36.69598,-120.79662,shrub.ambient,4,48.16,4,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,07:05:52,36.69598,-120.79662,shrub.ambient,4,52.05,512,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,08:05:52,36.69598,-120.79662,shrub.ambient,4,57.785,74,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,09:05:52,36.69598,-120.79662,shrub.ambient,4,69.278,2176,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,10:05:52,36.69598,-120.79662,shrub.ambient,4,77.4,234,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,11:05:52,36.69598,-120.79662,shrub.ambient,4,102.29,6656,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,12:05:52,36.69598,-120.79662,shrub.ambient,4,103.307,372,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,13:05:52,36.69598,-120.79662,shrub.ambient,4,103.923,468,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,14:05:52,36.69598,-120.79662,shrub.ambient,4,91.8,256,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,15:05:52,36.69598,-120.79662,shrub.ambient,4,92.55,248,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,16:05:52,36.69598,-120.79662,shrub.ambient,4,81.09,124,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,17:05:52,36.69598,-120.79662,shrub.ambient,4,74.098,512,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,18:05:52,36.69598,-120.79662,shrub.ambient,4,70.651,256,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,19:05:52,36.69598,-120.79662,shrub.ambient,4,69.622,352,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,20:05:52,36.69598,-120.79662,shrub.ambient,4,59.337,23,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,21:05:52,36.69598,-120.79662,shrub.ambient,4,54.322,,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,22:05:52,36.69598,-120.79662,shrub.ambient,4,49.05,,10715206
panoche,hobo.pendant,05/28/19,2019,5,28,23:05:52,36.69598,-120.79662,shrub.ambient,4,51.523,,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,00:05:52,36.69598,-120.79662,shrub.ambient,4,51.346,,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,01:05:52,36.69598,-120.79662,shrub.ambient,4,50.995,,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,02:05:52,36.69598,-120.79662,shrub.ambient,4,51.523,,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,03:05:52,36.69598,-120.79662,shrub.ambient,4,51.523,,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,04:05:52,36.69598,-120.79662,shrub.ambient,4,52.925,,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,05:05:52,36.69598,-120.79662,shrub.ambient,4,50.29,,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,06:05:52,36.69598,-120.79662,shrub.ambient,4,52.75,448,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,07:05:52,36.69598,-120.79662,shrub.ambient,4,82.686,2944,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,08:05:52,36.69598,-120.79662,shrub.ambient,4,95.976,384,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,09:05:52,36.69598,-120.79662,shrub.ambient,4,103.104,4864,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,10:05:52,36.69598,-120.79662,shrub.ambient,4,102.088,3456,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,11:05:52,36.69598,-120.79662,shrub.ambient,4,118.206,6144,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,12:05:52,36.69598,-120.79662,shrub.ambient,4,120.362,5888,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,13:05:52,36.69598,-120.79662,shrub.ambient,4,112.914,468,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,14:05:52,36.69598,-120.79662,shrub.ambient,4,111.139,234,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,15:05:52,36.69598,-120.79662,shrub.ambient,4,102.9,192,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,16:05:52,36.69598,-120.79662,shrub.ambient,4,88.833,124,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,17:05:52,36.69598,-120.79662,shrub.ambient,4,81.797,496,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,18:05:52,36.69598,-120.79662,shrub.ambient,4,78.098,288,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,19:05:52,36.69598,-120.79662,shrub.ambient,4,73.58,168,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,20:05:52,36.69598,-120.79662,shrub.ambient,4,67.05,39,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,21:05:52,36.69598,-120.79662,shrub.ambient,4,60.195,,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,22:05:52,36.69598,-120.79662,shrub.ambient,4,57.096,,10715206
panoche,hobo.pendant,05/29/19,2019,5,29,23:05:52,36.69598,-120.79662,shrub.ambient,4,54.495,,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,00:05:52,36.69598,-120.79662,shrub.ambient,4,53.623,,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,01:05:52,36.69598,-120.79662,shrub.ambient,4,52.75,,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,02:05:52,36.69598,-120.79662,shrub.ambient,4,51.699,,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,03:05:52,36.69598,-120.79662,shrub.ambient,4,51.172,,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,04:05:52,36.69598,-120.79662,shrub.ambient,4,52.75,,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,05:05:52,36.69598,-120.79662,shrub.ambient,4,56.23,,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,06:05:52,36.69598,-120.79662,shrub.ambient,4,58.131,672,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,07:05:52,36.69598,-120.79662,shrub.ambient,4,90.867,2944,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,08:05:52,36.69598,-120.79662,shrub.ambient,4,106.414,3712,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,09:05:52,36.69598,-120.79662,shrub.ambient,4,108.108,468,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,10:05:52,36.69598,-120.79662,shrub.ambient,4,123.573,5632,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,11:05:52,36.69598,-120.79662,shrub.ambient,4,109.18,6144,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,12:05:52,36.69598,-120.79662,shrub.ambient,4,108.536,5632,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,13:05:52,36.69598,-120.79662,shrub.ambient,4,114.039,468,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,14:05:52,36.69598,-120.79662,shrub.ambient,4,87.552,8,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,15:05:52,36.69598,-120.79662,shrub.ambient,4,85.735,8,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,16:05:52,36.69598,-120.79662,shrub.ambient,4,85.735,768,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,17:05:52,36.69598,-120.79662,shrub.ambient,4,81.797,68,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,18:05:52,36.69598,-120.79662,shrub.ambient,4,81.09,34,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,19:05:52,36.69598,-120.79662,shrub.ambient,4,71.168,152,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,20:05:52,36.69598,-120.79662,shrub.ambient,4,61.741,41,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,21:05:52,36.69598,-120.79662,shrub.ambient,4,56.923,,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,22:05:52,36.69598,-120.79662,shrub.ambient,4,51.699,,10715206
panoche,hobo.pendant,05/30/19,2019,5,30,23:05:52,36.69598,-120.79662,shrub.ambient,4,53.623,,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,00:05:52,36.69598,-120.79662,shrub.ambient,4,53.274,,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,01:05:52,36.69598,-120.79662,shrub.ambient,4,51.346,,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,02:05:52,36.69598,-120.79662,shrub.ambient,4,51.523,,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,03:05:52,36.69598,-120.79662,shrub.ambient,4,52.05,,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,04:05:52,36.69598,-120.79662,shrub.ambient,4,52.225,,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,05:05:52,36.69598,-120.79662,shrub.ambient,4,51.346,,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,06:05:52,36.69598,-120.79662,shrub.ambient,4,51.874,496,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,07:05:52,36.69598,-120.79662,shrub.ambient,4,87.733,2944,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,08:05:52,36.69598,-120.79662,shrub.ambient,4,99.885,384,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,09:05:52,36.69598,-120.79662,shrub.ambient,4,108.964,4864,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,10:05:52,36.69598,-120.79662,shrub.ambient,4,115.407,5888,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,11:05:52,36.69598,-120.79662,shrub.ambient,4,110.482,6144,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,12:05:52,36.69598,-120.79662,shrub.ambient,4,117.262,5632,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,13:05:52,36.69598,-120.79662,shrub.ambient,4,116.562,468,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,14:05:52,36.69598,-120.79662,shrub.ambient,4,110.264,2432,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,15:05:52,36.69598,-120.79662,shrub.ambient,4,108.322,234,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,16:05:52,36.69598,-120.79662,shrub.ambient,4,84.834,896,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,17:05:52,36.69598,-120.79662,shrub.ambient,4,80.559,48,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,18:05:52,36.69598,-120.79662,shrub.ambient,4,77.749,432,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,19:05:52,36.69598,-120.79662,shrub.ambient,4,76.876,272,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,20:05:52,36.69598,-120.79662,shrub.ambient,4,72.199,86,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,21:05:52,36.69598,-120.79662,shrub.ambient,4,61.054,,10715206
panoche,hobo.pendant,05/31/19,2019,5,31,22:05:52,36.69598,-120.79662,shrub.ambient,4,58.131,,10715206
panoche,hobo.pendant,05/31/19,2019,6,31,23:05:52,36.69598,-120.79662,shrub.ambient,4,58.476,,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,00:05:52,36.69598,-120.79662,shrub.ambient,4,56.23,,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,01:05:52,36.69598,-120.79662,shrub.ambient,4,57.785,,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,02:05:52,36.69598,-120.79662,shrub.ambient,4,56.23,,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,03:05:52,36.69598,-120.79662,shrub.ambient,4,54.147,,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,04:05:52,36.69598,-120.79662,shrub.ambient,4,52.925,,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,05:05:52,36.69598,-120.79662,shrub.ambient,4,55.364,,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,06:05:52,36.69598,-120.79662,shrub.ambient,4,59.508,672,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,07:05:52,36.69598,-120.79662,shrub.ambient,4,93.682,372,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,08:05:52,36.69598,-120.79662,shrub.ambient,4,110.919,3968,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,09:05:52,36.69598,-120.79662,shrub.ambient,4,115.178,4864,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,10:05:52,36.69598,-120.79662,shrub.ambient,4,123.071,5888,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,11:05:52,36.69598,-120.79662,shrub.ambient,4,122.076,6144,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,12:05:52,36.69598,-120.79662,shrub.ambient,4,120.848,5888,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,13:05:52,36.69598,-120.79662,shrub.ambient,4,113.587,4352,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,14:05:52,36.69598,-120.79662,shrub.ambient,4,112.244,2432,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,15:05:52,36.69598,-120.79662,shrub.ambient,4,107.895,248,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,16:05:52,36.69598,-120.79662,shrub.ambient,4,84.295,448,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,17:05:52,36.69598,-120.79662,shrub.ambient,4,76.354,432,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,18:05:52,36.69598,-120.79662,shrub.ambient,4,77.923,4,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,19:05:52,36.69598,-120.79662,shrub.ambient,4,75.484,2,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,20:05:52,36.69598,-120.79662,shrub.ambient,4,65.68,51,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,21:05:52,36.69598,-120.79662,shrub.ambient,4,58.303,,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,22:05:52,36.69598,-120.79662,shrub.ambient,4,57.785,,10715206
panoche,hobo.pendant,2006-01-01,2019,6,1,23:05:52,36.69598,-120.79662,shrub.ambient,4,59.68,,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,00:05:52,36.69598,-120.79662,shrub.ambient,4,57.268,,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,01:05:52,36.69598,-120.79662,shrub.ambient,4,56.923,,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,02:05:52,36.69598,-120.79662,shrub.ambient,4,56.057,,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,03:05:52,36.69598,-120.79662,shrub.ambient,4,54.669,,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,04:05:52,36.69598,-120.79662,shrub.ambient,4,56.577,,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,05:05:52,36.69598,-120.79662,shrub.ambient,4,55.537,,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,06:05:52,36.69598,-120.79662,shrub.ambient,4,56.923,672,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,07:05:52,36.69598,-120.79662,shrub.ambient,4,94.444,372,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,08:05:52,36.69598,-120.79662,shrub.ambient,4,101.484,384,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,09:05:52,36.69598,-120.79662,shrub.ambient,4,117.732,4864,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,10:05:52,36.69598,-120.79662,shrub.ambient,4,121.093,5632,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,11:05:52,36.69598,-120.79662,shrub.ambient,4,112.023,5888,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,12:05:52,36.69598,-120.79662,shrub.ambient,4,121.093,5632,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,13:05:52,36.69598,-120.79662,shrub.ambient,4,118.441,4352,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,14:05:52,36.69598,-120.79662,shrub.ambient,4,115.637,2432,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,15:05:52,36.69598,-120.79662,shrub.ambient,4,110.482,248,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,16:05:52,36.69598,-120.79662,shrub.ambient,4,92.926,74,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,17:05:52,36.69598,-120.79662,shrub.ambient,4,86.097,68,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,18:05:52,36.69598,-120.79662,shrub.ambient,4,83.579,576,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,19:05:52,36.69598,-120.79662,shrub.ambient,4,80.382,512,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,20:05:52,36.69598,-120.79662,shrub.ambient,4,71.856,16,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,21:05:52,36.69598,-120.79662,shrub.ambient,4,61.398,,10715206
panoche,hobo.pendant,2006-02-01,2019,6,2,22:05:52,36.69598,-120.79662,shrub.ambient,4,59.508,,10715206
