pendant.id,shelter.open,lat,lon,shape,cover.type,soil.moisture ,date,time,temp ,Intensity,timeblock
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-03-2006,9:56:00 AM,68.763,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-03-2006,10:56:00 AM,67.392,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-03-2006,11:56:00 AM,67.05,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,12:56:00 PM,68.077,,afternoon
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,1:56:00 AM,66.708,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,2:56:00 AM,65.509,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,3:56:00 AM,61.227,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,4:56:00 AM,60.368,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,5:56:00 AM,62.598,128,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,6:56:00 AM,92.174,1344,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,7:56:00 AM,99.489,1856,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,8:56:00 AM,103.307,188,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,9:56:00 AM,92.737,8,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,10:56:00 AM,90.309,96,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,11:56:00 AM,93.493,1152,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,12:56:00 PM,95.207,192,afternoon
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,1:56:00 AM,96.168,2432,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,2:56:00 AM,98.307,2944,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,3:56:00 AM,107.258,9216,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,4:56:00 AM,106.414,7936,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,5:56:00 AM,101.484,3712,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,6:56:00 AM,92.737,1664,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,7:56:00 AM,83.043,368,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,8:56:00 AM,76.354,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,9:56:00 AM,72.545,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,10:56:00 AM,71.339,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-04-2006,11:56:00 AM,69.964,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,12:56:00 PM,70.308,,afternoon
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,1:56:00 AM,71.339,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,2:56:00 AM,67.564,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,3:56:00 AM,65.509,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,4:56:00 AM,64.139,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,5:56:00 AM,66.879,136,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,6:56:00 AM,101.082,148,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,7:56:00 AM,107.47,1856,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,8:56:00 AM,108.75,1152,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,9:56:00 AM,97.137,864,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,10:56:00 AM,96.555,992,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,11:56:00 AM,98.307,188,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,12:56:00 PM,99.291,1792,afternoon
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,1:56:00 AM,100.483,2176,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,2:56:00 AM,103.307,2816,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,3:56:00 AM,112.023,9216,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,4:56:00 AM,108.536,7936,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,5:56:00 AM,102.493,3968,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,6:56:00 AM,92.926,16,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,7:56:00 AM,83.043,48,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,8:56:00 AM,74.619,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,9:56:00 AM,74.271,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,10:56:00 AM,71.168,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-05-2006,11:56:00 AM,72.199,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,12:56:00 PM,69.107,,afternoon
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,1:56:00 AM,66.022,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,2:56:00 AM,66.708,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,3:56:00 AM,63.282,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,4:56:00 AM,62.598,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,5:56:00 AM,64.139,89,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,6:56:00 AM,82.686,1536,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,7:56:00 AM,93.682,1984,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,8:56:00 AM,93.682,1152,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,9:56:00 AM,85.374,96,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,10:56:00 AM,87.186,896,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,11:56:00 AM,90.68,188,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,12:56:00 PM,92.737,1664,afternoon
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,1:56:00 AM,92.737,2432,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,2:56:00 AM,97.916,9728,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,3:56:00 AM,98.11,9728,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,4:56:00 AM,94.633,8192,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,5:56:00 AM,90.495,3712,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,6:56:00 AM,81.442,1664,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,7:56:00 AM,68.077,464,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,8:56:00 AM,62.254,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,9:56:00 AM,58.993,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,10:56:00 AM,59.508,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-06-2006,11:56:00 AM,57.441,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,12:56:00 PM,56.923,,afternoon
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,1:56:00 AM,56.23,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,2:56:00 AM,56.23,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,3:56:00 AM,52.05,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,4:56:00 AM,51.523,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,5:56:00 AM,50.643,78,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,6:56:00 AM,78.449,16,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,7:56:00 AM,75.659,128,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,8:56:00 AM,74.446,1792,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,9:56:00 AM,67.564,248,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,10:56:00 AM,74.098,1984,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,11:56:00 AM,76.876,2176,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,12:56:00 PM,76.703,2176,afternoon
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,1:56:00 AM,79.502,234,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,2:56:00 AM,82.864,2816,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,3:56:00 AM,89.938,9728,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,4:56:00 AM,87.004,8192,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,5:56:00 AM,82.508,384,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,6:56:00 AM,73.926,1856,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,7:56:00 AM,65.851,48,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,8:56:00 AM,59.851,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,9:56:00 AM,58.131,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,10:56:00 AM,59.337,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-07-2006,11:56:00 AM,58.131,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,12:56:00 PM,57.441,,afternoon
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,1:56:00 AM,56.404,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,2:56:00 AM,57.441,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,3:56:00 AM,55.364,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,4:56:00 AM,56.75,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,5:56:00 AM,56.23,2,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,6:56:00 AM,77.574,1728,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,7:56:00 AM,85.014,248,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,8:56:00 AM,85.014,16,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,9:56:00 AM,73.062,992,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,10:56:00 AM,73.58,96,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,11:56:00 AM,76.181,1152,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,12:56:00 PM,80.029,192,afternoon
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,1:56:00 AM,81.797,2176,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,2:56:00 AM,86.277,2688,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,3:56:00 AM,94.444,9728,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,4:56:00 AM,93.304,8192,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,5:56:00 AM,90.124,3712,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,6:56:00 AM,82.152,1792,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,7:56:00 AM,70.308,256,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,8:56:00 AM,60.539,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,9:56:00 AM,59.337,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,10:56:00 AM,58.131,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-08-2006,11:56:00 AM,58.82,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,12:56:00 PM,57.614,,afternoon
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,1:56:00 AM,56.75,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,2:56:00 AM,60.883,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,3:56:00 AM,56.404,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,4:56:00 AM,54.669,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,5:56:00 AM,57.268,123,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,6:56:00 AM,90.124,1536,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,7:56:00 AM,100.483,1984,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,8:56:00 AM,97.525,1344,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,9:56:00 AM,89.384,128,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,10:56:00 AM,89.755,148,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,11:56:00 AM,93.304,1856,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,12:56:00 PM,93.873,234,afternoon
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,1:56:00 AM,95.207,256,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,2:56:00 AM,95.4,3584,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,3:56:00 AM,101.685,874,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,4:56:00 AM,101.887,6144,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,5:56:00 AM,91.612,256,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,6:56:00 AM,87.552,148,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,7:56:00 AM,78.8,248,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,8:56:00 AM,71.512,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,9:56:00 AM,70.48,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,10:56:00 AM,68.763,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-09-2006,11:56:00 AM,68.248,,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-10-2006,12:56:00 PM,67.221,,afternoon
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-10-2006,1:56:00 AM,69.278,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-10-2006,2:56:00 AM,66.537,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-10-2006,3:56:00 AM,67.564,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-10-2006,4:56:00 AM,67.564,,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-10-2006,5:56:00 AM,68.248,85,evening
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-10-2006,6:56:00 AM,77.574,512,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-10-2006,7:56:00 AM,91.425,1536,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-10-2006,8:56:00 AM,102.493,1792,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-10-2006,9:56:00 AM,95.783,1472,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-10-2006,10:56:00 AM,96.361,1152,morning
20597545,shelter,36.69355,-120.79315,Square,90,26.7,19-10-2006,11:56:00 AM,97.72,1344,morning
<<<<<<< HEAD
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/18/19,4:56:07 AM,73.926,7,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/18/19,5:56:07 AM,69.107,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/18/19,6:56:07 AM,68.248,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/18/19,7:56:07 AM,67.735,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/18/19,8:56:07 AM,67.392,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/18/19,9:56:07 AM,67.392,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/18/19,10:56:07 AM,67.221,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/18/19,11:56:07 AM,67.221,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,12:56:07 PM,67.05,0,afternoon
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,1:56:07 AM,66.879,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,2:56:07 AM,66.879,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,3:56:07 AM,66.879,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,4:56:07 AM,66.708,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,5:56:07 AM,66.708,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,6:56:07 AM,66.537,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,7:56:07 AM,64.31,1,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,8:56:07 AM,66.537,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,9:56:07 AM,68.934,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,10:56:07 AM,70.48,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,11:56:07 AM,70.824,1,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,12:56:07 PM,70.995,0,afternoon
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,1:56:07 AM,71.339,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,2:56:07 AM,70.137,2,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,3:56:07 AM,68.592,3,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,4:56:07 AM,67.906,4,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,5:56:07 AM,75.832,95,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,6:56:07 AM,70.48,34,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,7:56:07 AM,69.107,11,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,8:56:07 AM,69.793,4,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,9:56:07 AM,69.449,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,10:56:07 AM,68.763,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/19/19,11:56:07 AM,68.248,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,12:56:07 PM,67.735,0,afternoon
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,1:56:07 AM,67.735,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,2:56:07 AM,67.564,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,3:56:07 AM,67.392,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,4:56:07 AM,67.221,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,5:56:07 AM,67.05,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,6:56:07 AM,66.879,1,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,7:56:07 AM,67.05,2,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,8:56:07 AM,66.193,25,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,9:56:07 AM,67.05,32,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,10:56:07 AM,66.879,336,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,11:56:07 AM,69.107,416,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,12:56:07 PM,69.622,432,afternoon
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,1:56:07 AM,83.399,7680,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,2:56:07 AM,73.407,5888,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,3:56:07 AM,73.753,5376,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,4:56:07 AM,77.4,3840,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,5:56:07 AM,95.976,8192,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,6:56:07 AM,68.592,1728,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,7:56:07 AM,51.172,168,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,8:56:07 AM,49.404,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,9:56:07 AM,46.008,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,10:56:07 AM,44.195,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/20/19,11:56:07 AM,43.282,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,12:56:07 PM,42.732,0,afternoon
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,1:56:07 AM,43.466,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,2:56:07 AM,44.56,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,3:56:07 AM,41.81,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,4:56:07 AM,44.195,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,5:56:07 AM,44.742,81,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,6:56:07 AM,46.908,464,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,7:56:07 AM,51.699,1664,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,8:56:07 AM,61.569,4608,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,9:56:07 AM,65.851,6144,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,10:56:07 AM,68.077,7680,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,11:56:07 AM,69.107,3200,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,12:56:07 PM,81.442,8192,afternoon
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,1:56:07 AM,61.054,5632,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,2:56:07 AM,55.884,4352,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,3:56:07 AM,57.441,2304,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,4:56:07 AM,55.884,3712,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,5:56:07 AM,59.508,2176,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,6:56:07 AM,54.495,800,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,7:56:07 AM,47.088,168,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,8:56:07 AM,44.922,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,9:56:07 AM,44.56,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,10:56:07 AM,43.466,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/21/19,11:56:07 AM,45.286,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,12:56:07 PM,44.56,0,afternoon
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,1:56:07 AM,45.828,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,2:56:07 AM,46.008,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,3:56:07 AM,45.104,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,4:56:07 AM,45.828,0,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,5:56:07 AM,46.369,20,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,6:56:07 AM,48.695,896,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,7:56:07 AM,56.057,3712,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,8:56:07 AM,55.017,1664,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,9:56:07 AM,56.923,2304,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,10:56:07 AM,76.876,8704,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,11:56:07 AM,74.446,7680,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,12:56:07 PM,89.755,30720,afternoon
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,1:56:07 AM,78.449,6400,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,2:56:07 AM,89.017,26624,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,3:56:07 AM,77.4,3840,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,4:56:07 AM,87.915,14336,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,5:56:07 AM,75.312,8192,evening
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,6:56:07 AM,63.111,1088,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,7:56:07 AM,54.842,200,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,8:56:07 AM,52.05,0,morning
20535198,open ,36.69355,-120.79315,no structure ,0,22.1,05/22/19,9:56:07 AM,50.466,0,morning
